I0731 07:32:20.084136       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:32:20.084157       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:32:20.084222       1 session.go:577] Close Session 72e4343c-c636-4919-9b5e-07d7b058baa2
I0731 07:32:21.085565       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:32:21.085613       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:21.085637       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:21.085665       1 session.go:279] Open Session bc442b77-e81a-4912-b6a6-1709514ef34b with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:32:21.086134       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:32:21.086157       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:32:21.086230       1 session.go:577] Close Session bc442b77-e81a-4912-b6a6-1709514ef34b
I0731 07:32:22.087418       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:32:22.087462       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:22.087487       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:22.087514       1 session.go:279] Open Session 1f4b62f6-3109-4d9b-bd34-48055bdf6980 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:32:22.087985       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:32:22.088008       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:32:22.088078       1 session.go:577] Close Session 1f4b62f6-3109-4d9b-bd34-48055bdf6980
I0731 07:32:23.089303       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:32:23.089348       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:23.089374       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:23.089400       1 session.go:279] Open Session 47e11383-aaf7-4798-b6c9-261d1e8f57ad with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:32:23.089832       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:32:23.089856       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:32:23.089927       1 session.go:577] Close Session 47e11383-aaf7-4798-b6c9-261d1e8f57ad
I0731 07:32:24.090999       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:32:24.091045       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:24.091068       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:24.091091       1 session.go:279] Open Session 7b2649a1-558f-449a-ba95-a8f20f7dc857 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:32:24.091542       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:32:24.091565       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:32:24.091636       1 session.go:577] Close Session 7b2649a1-558f-449a-ba95-a8f20f7dc857
I0731 07:32:25.092944       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:32:25.092988       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:25.093011       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:25.093035       1 session.go:279] Open Session d5dff28d-54d9-4363-af4b-450c939de6e0 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:32:25.093546       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:32:25.093568       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:32:25.093639       1 session.go:577] Close Session d5dff28d-54d9-4363-af4b-450c939de6e0
I0731 07:32:26.094654       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:32:26.094704       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:26.094742       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:26.094767       1 session.go:279] Open Session 608d44cd-027f-4fec-8e4c-3132e923b072 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:32:26.095289       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:32:26.095320       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:32:26.095399       1 session.go:577] Close Session 608d44cd-027f-4fec-8e4c-3132e923b072
I0731 07:32:27.096371       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:32:27.096418       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:27.096444       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:27.096467       1 session.go:279] Open Session d5a23a51-5861-4028-8ec7-e684787fb48a with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:32:27.096945       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:32:27.096968       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:32:27.097043       1 session.go:577] Close Session d5a23a51-5861-4028-8ec7-e684787fb48a
I0731 07:32:28.098223       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:32:28.098253       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:28.098273       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:28.098296       1 session.go:279] Open Session 177731b6-57db-4a0c-8162-a527991c127c with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:32:28.098651       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:32:28.098671       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:32:28.098737       1 session.go:577] Close Session 177731b6-57db-4a0c-8162-a527991c127c
I0731 07:32:29.100960       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:32:29.101097       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:29.101398       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:29.101575       1 session.go:279] Open Session 21d5a383-6820-4f19-a144-a0976c3bafa2 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:32:29.102803       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:32:29.102833       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:32:29.102959       1 session.go:577] Close Session 21d5a383-6820-4f19-a144-a0976c3bafa2
I0731 07:32:30.104052       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:32:30.104103       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:30.104130       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:30.104155       1 session.go:279] Open Session 8e222216-2fb3-417e-897e-88e8efa251a6 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:32:30.104664       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:32:30.104688       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:32:30.104773       1 session.go:577] Close Session 8e222216-2fb3-417e-897e-88e8efa251a6
I0731 07:32:31.105719       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:32:31.105769       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:31.105793       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:31.105817       1 session.go:279] Open Session 9b83082f-c3cb-4cab-a350-85e79a098327 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:32:31.106327       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:32:31.106352       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:32:31.106439       1 session.go:577] Close Session 9b83082f-c3cb-4cab-a350-85e79a098327
I0731 07:32:32.107607       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:32:32.107650       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:32.107674       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:32.107699       1 session.go:279] Open Session 1f3c110a-717d-4aa5-9baf-0a51bebed2e3 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:32:32.108166       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:32:32.108188       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:32:32.108260       1 session.go:577] Close Session 1f3c110a-717d-4aa5-9baf-0a51bebed2e3
I0731 07:32:33.109404       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:32:33.109455       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:33.109481       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:33.109505       1 session.go:279] Open Session 9901ead2-e003-467f-b88b-3597ec0775ec with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:32:33.109975       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:32:33.109997       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:32:33.110069       1 session.go:577] Close Session 9901ead2-e003-467f-b88b-3597ec0775ec
I0731 07:32:34.110975       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:32:34.111020       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:34.111044       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:34.111068       1 session.go:279] Open Session 79132294-f059-49b1-b74e-745956cc69d8 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:32:34.111535       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:32:34.111558       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:32:34.111633       1 session.go:577] Close Session 79132294-f059-49b1-b74e-745956cc69d8
I0731 07:32:35.112918       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:32:35.112960       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:35.112983       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:35.113007       1 session.go:279] Open Session b1ef6949-a065-4515-8085-78bb0c9ea135 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:32:35.113466       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:32:35.113489       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:32:35.113560       1 session.go:577] Close Session b1ef6949-a065-4515-8085-78bb0c9ea135
I0731 07:32:36.114023       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:32:36.114049       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:36.114067       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:36.114091       1 session.go:279] Open Session b0559742-02db-420e-97b4-6981eb37836b with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:32:36.114444       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:32:36.114463       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:32:36.114517       1 session.go:577] Close Session b0559742-02db-420e-97b4-6981eb37836b
I0731 07:32:37.115648       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:32:37.115693       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:37.115716       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:37.115740       1 session.go:279] Open Session 834fa5a5-b0ae-458f-b07d-a854c43a5d40 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:32:37.116207       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:32:37.116229       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:32:37.116305       1 session.go:577] Close Session 834fa5a5-b0ae-458f-b07d-a854c43a5d40
I0731 07:32:38.117625       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:32:38.117672       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:38.117697       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:38.117721       1 session.go:279] Open Session b4bab714-2112-4a9a-a4b8-400764709b2b with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:32:38.118172       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:32:38.118195       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:32:38.118270       1 session.go:577] Close Session b4bab714-2112-4a9a-a4b8-400764709b2b
I0731 07:32:39.118898       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:32:39.118943       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:39.118968       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:39.118994       1 session.go:279] Open Session 1489f2ef-9bbd-4247-ad92-45995ea6adb1 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:32:39.119455       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:32:39.119478       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:32:39.119550       1 session.go:577] Close Session 1489f2ef-9bbd-4247-ad92-45995ea6adb1
I0731 07:32:40.120105       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:32:40.120150       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:40.120174       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:40.120198       1 session.go:279] Open Session 40f03074-b3c7-4359-a7a6-49ec8ab12e9e with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:32:40.120625       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:32:40.120646       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:32:40.120718       1 session.go:577] Close Session 40f03074-b3c7-4359-a7a6-49ec8ab12e9e
I0731 07:32:41.121861       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:32:41.121916       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:41.121943       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:41.121969       1 session.go:279] Open Session cb16197b-204c-4468-b3f4-f7e75622f4ba with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:32:41.122489       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:32:41.122512       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:32:41.122593       1 session.go:577] Close Session cb16197b-204c-4468-b3f4-f7e75622f4ba
I0731 07:32:42.123577       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:32:42.123653       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:42.123678       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:42.123701       1 session.go:279] Open Session 5185b4a5-7a7a-40f0-b714-2abc1c9ad9bf with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:32:42.124177       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:32:42.124198       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:32:42.124273       1 session.go:577] Close Session 5185b4a5-7a7a-40f0-b714-2abc1c9ad9bf
I0731 07:32:43.125681       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:32:43.125735       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:43.125760       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:43.125785       1 session.go:279] Open Session 3dac3045-0136-4ee7-aa63-4c354c7ef7ff with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:32:43.126304       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:32:43.126327       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:32:43.126407       1 session.go:577] Close Session 3dac3045-0136-4ee7-aa63-4c354c7ef7ff
I0731 07:32:44.126812       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:32:44.126859       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:44.126884       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:44.126909       1 session.go:279] Open Session ab715fdb-0f53-4827-b5d0-c93a6a9ddcc3 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:32:44.127427       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:32:44.127450       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:32:44.127529       1 session.go:577] Close Session ab715fdb-0f53-4827-b5d0-c93a6a9ddcc3
I0731 07:32:45.128517       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:32:45.128565       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:45.128589       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:45.128617       1 session.go:279] Open Session b29530e6-6c12-4ae0-a6be-3b1fa484cb1c with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:32:45.129196       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:32:45.129221       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:32:45.129297       1 session.go:577] Close Session b29530e6-6c12-4ae0-a6be-3b1fa484cb1c
I0731 07:32:46.129835       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:32:46.129883       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:46.129908       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:46.129933       1 session.go:279] Open Session 20c995ef-7904-40c4-8d8e-ac284e3933d8 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:32:46.130395       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:32:46.130419       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:32:46.130493       1 session.go:577] Close Session 20c995ef-7904-40c4-8d8e-ac284e3933d8
I0731 07:32:46.484351       1 cache.go:1771] The metrics type is not set in the volcano scheduler configmap file. As a result, the CPU and memory load information of the node is not collected.
I0731 07:32:47.131760       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:32:47.131795       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:47.131814       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:47.131836       1 session.go:279] Open Session 08eaecd5-76f5-4c11-8d5c-3a8347ca1042 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:32:47.132191       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:32:47.132209       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:32:47.132269       1 session.go:577] Close Session 08eaecd5-76f5-4c11-8d5c-3a8347ca1042
I0731 07:32:48.132951       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:32:48.132997       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:48.133022       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:48.133045       1 session.go:279] Open Session 393cc231-dc28-4d0e-bc18-fa5d9b401559 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:32:48.133494       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:32:48.133516       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:32:48.133589       1 session.go:577] Close Session 393cc231-dc28-4d0e-bc18-fa5d9b401559
I0731 07:32:49.133848       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:32:49.133885       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:49.133908       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:49.133931       1 session.go:279] Open Session 17c415ab-f77d-4a79-bfaf-6d5f2dbc984e with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:32:49.134313       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:32:49.134333       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:32:49.134397       1 session.go:577] Close Session 17c415ab-f77d-4a79-bfaf-6d5f2dbc984e
I0731 07:32:50.135043       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:32:50.135084       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:50.135110       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:50.135134       1 session.go:279] Open Session 48824a72-7bc7-4d3f-9d1d-3365a6720ec3 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:32:50.135676       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:32:50.135697       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:32:50.135770       1 session.go:577] Close Session 48824a72-7bc7-4d3f-9d1d-3365a6720ec3
I0731 07:32:51.136128       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:32:51.136173       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:51.136196       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:51.136225       1 session.go:279] Open Session dda00595-f011-48e8-bdeb-1bd5e4037f6b with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:32:51.136686       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:32:51.136710       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:32:51.136778       1 session.go:577] Close Session dda00595-f011-48e8-bdeb-1bd5e4037f6b
I0731 07:32:52.137312       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:32:52.137352       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:52.137377       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:52.137401       1 session.go:279] Open Session 4d290dc4-1bbc-4ce7-8cc9-7bb888e6c1b0 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:32:52.137840       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:32:52.137864       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:32:52.137937       1 session.go:577] Close Session 4d290dc4-1bbc-4ce7-8cc9-7bb888e6c1b0
I0731 07:32:53.139054       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:32:53.139081       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:53.139099       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:53.139121       1 session.go:279] Open Session fd2b22f5-2670-4fe1-b48f-7181b9566e00 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:32:53.139445       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:32:53.139463       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:32:53.139512       1 session.go:577] Close Session fd2b22f5-2670-4fe1-b48f-7181b9566e00
I0731 07:32:54.140331       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:32:54.140385       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:54.140410       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:54.140437       1 session.go:279] Open Session 7ab12f0b-a645-4ea9-b615-6cc3aa18cf7a with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:32:54.140983       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:32:54.141005       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:32:54.141083       1 session.go:577] Close Session 7ab12f0b-a645-4ea9-b615-6cc3aa18cf7a
I0731 07:32:55.142445       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:32:55.142485       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:55.142510       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:55.142533       1 session.go:279] Open Session b293b630-28b4-4f45-bb1c-7992d1f4acf4 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:32:55.143018       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:32:55.143041       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:32:55.143110       1 session.go:577] Close Session b293b630-28b4-4f45-bb1c-7992d1f4acf4
I0731 07:32:56.143698       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:32:56.143741       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:32:56.143767       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
